Temp,Humidity,Pressure
12.1,83.88261829294787,1013.2082710843265
12.4,91.26968518560741,1007.5685153713423
13.2,82.78230014034635,1011.1687206977077
13.8,83.222108283823,1009.5219234983796
10.6,80.82139047775574,1013.7382725894603
9.0,71.1733755952738,1013.1495452188885
10.0,80.72265349056232,1013.2883669937786
9.8,80.99877801376073,1012.6160819564233
11.5,93.2306891355023,1015.6132848395617
8.9,79.30400959134603,1010.9794008715568
7.4,81.33940925192942,1013.2217460405886
9.9,80.0185336532223,1014.6877734826905
9.3,74.08372587270115,1013.1062417312062
9.9,85.61089978713748,1013.3134049816388
7.4,83.00081163509721,1011.7198358593562
8.6,83.27540396250546,1012.7600537535899
11.9,75.26718897623508,1015.031672318144
14.0,87.076814067995,1009.6610878376739
8.6,71.79718822885465,1013.113934577719
10.0,81.83926661606262,1012.3315697438557
13.5,90.37078776510634,1013.5343747975398
12.0,73.97440244419218,1017.1463380459896
10.5,75.5992725239556,1012.6317658288878
10.7,78.76785585676127,1016.5137223017496
8.1,75.02627912904899,1015.6056467396205
10.1,69.97968016558872,1013.5647975187208
10.6,77.96049582534862,1013.7042409187083
5.3,71.02625374916917,1013.6274845328207
6.6,78.74129875626816,1011.6796734954693
8.5,71.92731909348662,1014.6786653267728
11.2,84.5808231163542,1012.334601864397
9.8,72.39727184998502,1013.5614749054091
5.9,73.68136468787237,1008.90305768717
3.2,78.57321066988743,1011.4334077658744
2.1,67.88114659425753,1014.1751791948288
3.4,75.17857696444388,1010.9230563197336
5.4,80.71884095850919,1013.9379497166927
9.6,66.7236781682191,1012.465519558322
11.5,75.7984255368945,1015.5553125492875
12.3,76.06510600865565,1016.1308781721193
12.6,78.46159584273009,1013.9852547202416
11.0,67.77095153914277,1013.5202529600543
11.2,67.11316230220186,1013.640869787248
11.4,76.08149304767778,1013.5271177849309
11.8,74.74973227049335,1015.9733400214616
12.8,74.42706539616617,1018.6497440190424
11.6,74.37348903946331,1010.9130948362939
10.6,68.74471278500073,1011.4734839895001
9.8,72.8467226661258,1016.2163295625483
11.2,73.12855252950743,1011.2754483716083
5.7,66.68637676573222,1010.5409222147063
7.1,79.55924819981833,1017.585723339783
2.5,71.36917140395002,1012.5764502289899
3.5,62.93060167837825,1012.6746969462863
4.6,72.07457359298778,1012.2123196688856
11.0,64.8807510006264,1014.7126692517855
5.7,72.30969761900249,1011.0187729833092
7.7,74.24522411030472,1016.9337882147996
10.4,64.5647579764381,1015.0261121792553
11.4,73.35902143632792,1013.4664068606829
9.2,69.8381610535309,1012.3566107737341
6.1,70.93491433256699,1013.5215065559006
2.7,75.29727478928754,1015.2229490684738
4.3,64.57350310351411,1018.4499121127411
6.3,62.09743269249734,1016.3325391901242
3.8,60.58284615113156,1015.2158074155516
4.4,60.734406425880614,1013.3060621842197
7.1,64.62982312452539,1015.8199896900272
4.8,65.92190017100053,1012.5471685524986
5.8,65.45943802087828,1013.9537447942231
6.2,67.95087980376849,1015.6513894153645
7.3,63.75818963997041,1014.578537617812
9.2,70.99840541550917,1012.1306359871263
10.2,62.26444538033251,1010.4444620184229
9.5,76.7051113564221,1014.4779688052427
9.5,65.88878137507379,1013.7442484651873
10.7,58.37058112736542,1015.3949526816521
10.0,56.81767744746821,1013.6157789235264
6.5,63.540222209967745,1012.565844939966
7.0,59.76631724498624,1015.4578817935326
7.4,64.18955782944334,1015.3626218233568
8.1,62.78192269952953,1009.1866424608015
6.6,59.40812590449846,1010.2917858801612
8.3,55.53529649914468,1013.6746472784987
8.9,51.97258370552656,1013.3145315887003
4.6,56.11246170730258,1012.8560103691307
6.8,62.72601004752499,1014.9878918519523
5.7,58.95432844757558,1017.3159699744532
6.1,51.39597442053904,1011.2420964091931
7.0,58.332446809542525,1013.2149400333859
7.2,59.09616852785943,1013.3092222347685
6.3,52.234599524054644,1013.7255888310701
8.8,57.58818202978148,1010.9927229793348
5.0,56.01773373766985,1014.18485975668
7.4,50.16053502593604,1013.4433971485954
10.1,57.874680635616706,1017.5828036126878
12.0,58.941781908492075,1014.369597168295
9.0,60.62708664291135,1012.0489570968615
8.9,60.13676397814962,1010.4506979104682
9.8,47.83737858376617,1013.2941008028994
9.0,49.55671556787067,1011.9507130201447
9.2,56.54337083629257,1012.6126805959443
7.7,55.92181054010165,1014.0763146833903
8.0,55.675231655981015,1013.8700600191995
6.1,71.67328179487393,1013.6927937112832
3.5,54.43631867137572,1015.9595128915466
3.2,56.894638092725245,1013.9758845306853
5.7,56.1845546609871,1018.7119336559186
7.7,54.77211994946651,1013.707679615708
9.0,49.902406028006794,1012.6362198264194
10.0,55.18024513922767,1010.5058130777753
6.2,46.47106516603587,1010.6812544644695
6.9,49.00412171332806,1015.1586009881299
6.5,47.397736974293565,1014.6228768642975
6.8,50.01366566538726,1013.1606294036033
7.0,60.94081154502723,1012.9012179575074
5.2,39.39798199962773,1011.4848000712201
3.0,51.456044683797735,1012.8172892541435
5.6,40.21532638408885,1013.5270072450886
7.9,46.11721356978648,1009.3596477295091
9.0,53.88347577209174,1014.9003984213047
8.6,48.42593205375651,1009.3755049548108
10.3,42.80565175381205,1014.1889713113355
10.5,44.41180939460776,1013.4356277666767
7.6,50.564450452080656,1013.9641530263742
9.7,43.69701569769574,1012.1879875591047
12.5,48.75785273093796,1017.011956495639
7.4,46.654522667952385,1014.8061800776643
7.9,43.0442260490754,1014.6658518741774
3.9,56.002039650280224,1012.8371361141249
6.6,48.776598062467855,1013.1795083803416
4.6,34.87062980774896,1015.0013766437512
7.0,46.20267262358639,1015.9545570202761
6.0,41.56030669492346,1016.100338044075
5.5,48.83508272334479,1013.1822498173249
8.1,40.93888684344143,1013.5184319936612
5.5,43.6213366694461,1013.9371848494262
6.2,46.67849300944249,1012.7864357715172
8.0,48.665933433694235,1011.9814945750464
10.3,38.6243917717328,1013.8479330194979
9.8,42.687249779471514,1014.436635536907
9.6,41.784127067899306,1014.5273888227813
8.5,40.51656807011698,1013.273916477538
7.5,52.2601551549118,1012.05892188981
11.2,46.052815962457196,1014.5585295850959
14.6,38.26390778343085,1014.5319759326821
11.7,48.44349520558132,1011.746928137724
7.8,53.55630242629241,1015.2876731735139
12.3,48.88469941499408,1015.1346499245695
10.1,35.56792752176662,1013.4212708233975
11.5,40.91159798774159,1011.066528818377
7.3,48.72093585147118,1010.9367145609297
10.9,39.46729639891737,1014.4138923568818
14.1,45.76968634110955,1012.6541276855423
10.7,46.65441471156958,1012.9867604318861
16.9,39.3029835855507,1011.5871932514704
10.5,42.28216235009478,1015.1715449161253
6.5,25.501389538270413,1009.5414349142608
11.0,37.41953080141262,1013.4546478112162
6.3,40.27819635343014,1014.0253928887839
10.5,36.08753242858009,1014.7488959400084
7.2,49.77977517780026,1014.324491111795
7.6,34.50415610577507,1010.940942931802
10.7,40.03767144940531,1012.7099878050708
7.8,42.28052491333589,1011.9009483584549
9.6,49.168023304316684,1011.13578737577
11.4,35.1230949037919,1010.0494544234122
12.4,48.30489316610114,1014.5771530219216
8.9,41.832832103392946,1015.8041845960219
13.2,37.73264205494061,1012.5171416175767
8.6,44.035147479538054,1014.9631498344949
6.2,42.25029826261043,1014.3832245623503
11.4,39.31020716248452,1011.7616050422259
13.2,43.04251106769116,1013.4310100134737
14.3,41.015052226262014,1013.7981374806014
7.3,42.14322862652417,1014.8433063368499
12.9,46.046209107952635,1013.8644503993661
7.8,49.691434240968526,1009.9041792518126
6.2,35.30393366752277,1016.9717848528959
5.6,52.09569054300786,1014.0580482727161
10.0,32.6134315969553,1011.5115556233874
13.3,42.34410778053963,1010.5902627343712
8.3,45.11957701480516,1011.671979880117
10.2,44.04368086349805,1012.808847485021
8.6,39.29170379561945,1012.0716314356047
7.3,41.196793108914584,1012.4143951112903
10.4,40.49029871857377,1011.4810579025468
11.2,40.272045898912616,1014.6709437185629
13.2,47.97608284146645,1011.5631843438335
11.4,45.267956242377096,1014.6477626057199
9.1,39.67870749969031,1014.8126417195008
6.6,47.26716575803441,1010.3226412301395
8.4,44.797071797598264,1012.4751915793568
9.7,47.7217507684993,1015.3035358275516
13.2,47.64786805846951,1013.975629613499
12.5,40.36240755234477,1015.3576373416957
11.0,41.559467917507895,1015.7174020958751
11.0,48.25511787443275,1011.2961449872622
11.7,47.87401713845178,1012.7125697083147
9.2,44.38636496896592,1014.0386552240874
11.5,45.711357703344135,1013.0076987948014
13.6,52.1119826770018,1014.3403561271856
13.7,42.969774952668025,1016.6093535909157
10.4,48.19207430224009,1013.1097131771774
11.5,44.859505624098524,1014.0008270338201
7.6,44.20081278464319,1013.1132394913978
9.6,51.38666257273636,1009.3519928878083
14.2,51.148168523973915,1012.0178298292445
15.7,51.601631263491846,1013.3396884057732
10.5,53.23909764114403,1012.5849072671417
10.5,47.03890318164369,1015.0923372963772
9.7,50.410323040554886,1015.6239026368487
9.5,45.64032573391114,1012.0635731303732
11.3,49.40795098698722,1015.6757919670229
8.9,46.896152253915844,1012.3710710770748
9.4,48.37581327916227,1014.0507322178436
11.9,51.61472965873355,1012.7782383025311
11.7,44.76002412134303,1010.8636341498587
13.4,59.90924408033893,1012.0785629571484
12.6,44.51732209114695,1010.3003667458295
10.1,43.24041113760288,1015.0989812377446
15.8,56.50961948451367,1016.4853427239613
13.6,54.50877609612238,1015.4753808878883
11.9,53.60606522206784,1012.9589110752477
9.9,53.505721977109566,1014.8812200502723
12.6,51.12473122928815,1009.7098242792691
17.8,48.025021821997974,1015.9359976799201
15.0,52.61891936020265,1017.450070171484
13.6,48.86587932373867,1015.0074816720172
13.4,57.38217985680387,1012.6480286666078
10.5,51.48920223234091,1015.1901650017234
14.2,49.13783712789099,1013.8190016070693
11.5,51.422065325994296,1011.4882914961944
13.0,55.700070579621055,1010.9284588506545
15.0,51.525865384971496,1013.2827441572731
14.7,50.48502602714196,1013.7771592673231
12.6,55.70867649268518,1008.4681445270389
12.5,56.011564730671466,1019.4440665599378
13.5,52.7707933130146,1012.7841185870162
14.8,53.53128606652791,1016.3313867538533
17.2,57.84979199054495,1013.9090957486178
9.7,48.27418499667725,1016.0190584162754
12.1,49.28425671128538,1018.0367320470046
12.8,53.198130417323746,1012.5433534196408
11.2,55.7336011002954,1012.8703390183613
16.4,59.727471897056034,1015.0068460615637
15.6,65.72332588860642,1015.7363399717715
13.3,62.50986794175745,1014.0961381264319
11.0,57.298217400494195,1013.2202827871064
11.1,58.360384792231905,1010.7526418659138
15.0,54.5614902931814,1013.9249565595856
12.8,59.38125808795055,1011.5799298112793
15.0,58.811131363134,1013.7536666435108
14.2,62.0494318178727,1016.1337208671657
14.0,56.60181128560596,1014.4675912609456
15.5,63.97743673950808,1014.471929650602
13.3,68.94764611479717,1010.5615922086206
15.6,61.543806037228286,1014.7385387170284
15.2,64.36012633989282,1012.6867992332387
17.4,66.58645285451234,1009.9776817970547
17.0,61.39389773593827,1016.4952872274415
15.0,64.46472953216876,1013.2395823477754
13.5,63.45139428404761,1013.7540448235118
15.2,64.56077379906223,1014.703816689781
13.0,60.11099975982022,1016.1669854742808
12.5,64.34184684604364,1012.1151555777828
14.1,67.37202557683733,1016.6211890202867
14.8,72.61987897510923,1013.6500375212048
16.2,70.78192982064665,1012.2005962157887
15.8,77.0120887866741,1014.008887539089
19.1,63.40912524085068,1012.6810848775378
22.2,72.56613743768874,1013.9039449301032
15.9,68.19880009282133,1016.8048486743295
13.0,77.98744506922282,1009.8676618903229
14.1,63.551964065004604,1013.8361513252053
15.8,64.06845677725055,1013.7559361123405
24.0,67.24220011419685,1013.568868568167
18.0,58.75017017911428,1012.9677073990046
19.7,67.409649680361,1015.3458286844993
25.2,67.66973036476897,1013.0478309206185
20.5,71.60242682889587,1008.2356850668978
19.3,72.64230221750906,1010.9456575082276
15.8,79.93534513972358,1013.1701701820151
17.0,75.86538741116982,1015.6607375050785
18.4,68.82524157256465,1015.028432883803
13.3,66.51179878133523,1009.3476687293909
14.6,74.0351077848351,1014.8372240856293
12.5,64.863420799705,1013.8401221483985
17.0,81.82829934269621,1012.7942702046264
17.1,78.89187748221615,1012.8346266279289
14.0,70.3296326949923,1014.8716075857357
14.6,64.52774630788166,1014.3128759939824
13.3,79.89767410396875,1011.6438451407421
14.8,73.14740424264988,1011.5620642379596
15.1,80.25778804256478,1013.9760778644876
13.1,65.98189695582816,1017.359831247885
13.6,71.33913038291736,1015.7804087041072
19.5,75.82075233317363,1015.1633940519249
22.7,76.9444408098164,1012.0001011409241
17.2,73.63060790706017,1012.2304006142507
13.5,78.52289572722474,1014.9970645173174
15.4,70.71448899749271,1015.3695433691083
17.0,75.92079503510654,1012.2319893525997
19.2,77.93035068780628,1013.62391225069
22.8,80.87324945754662,1012.463273567692
26.3,82.80724068352207,1013.1548364072517
18.2,72.24992209135031,1015.9210527636121
17.0,70.20231000760755,1013.2830574666026
14.8,84.05672460691923,1011.8807695662579
12.8,79.16101199502717,1010.6699371044604
15.5,74.52368362983962,1013.4810336210672
15.6,86.26405653926903,1013.160382524959
13.1,78.80429031685746,1016.5443877860814
15.2,84.75539901730771,1012.0544246042123
14.1,79.18481434220544,1011.7895107470082
12.5,89.03452080455716,1014.8782835833204
14.6,88.12623535455823,1014.1658554449444
10.4,77.45859170862686,1013.5081407187411
13.9,84.4502228388511,1014.0170325620188
11.9,82.60322145449864,1012.6710064775061
13.5,86.71843700086151,1013.8272716423415
9.8,74.48450982983839,1015.0164468717817
14.0,83.74809135519334,1011.4565648205574
21.5,87.27347282385008,1015.8495132263884
19.5,72.94592959244284,1016.1115001558352
16.7,75.41632498230388,1012.7954756237799
19.1,71.76411553891359,1019.748701228568
11.0,79.1355256391676,1017.3235580553585
9.0,83.80713710483808,1010.0434562600457
10.0,88.06261893206407,1015.5393561662976
14.6,81.96721855485133,1015.2342552105816
12.5,89.44019888669438,1011.4603784621492
17.2,75.45142075310743,1014.8898884831501
19.2,74.34421828171519,1013.0189788471488
22.2,83.28695809457548,1015.9016271145643
15.7,84.28292302704672,1011.8426042450453
14.2,81.99132492679594,1011.730768911306
9.8,71.02406797497773,1017.265755989161
14.0,81.83640885820074,1013.7777032850178
17.5,76.53461932758887,1015.4270605872183
20.7,87.11449249290513,1016.0113579104915
15.6,84.64246768950375,1013.5163177247488
13.2,77.68759002114712,1012.8250467809899
14.5,80.12931541043103,1014.7475131513482
16.8,77.9083764740097,1017.4174446162237
17.2,83.01096294715221,1014.1772403847133
13.4,87.37409159220698,1014.5269733489139
14.2,77.8578691446547,1013.3457100583131
14.3,85.34894113421491,1014.4114168688415
10.2,79.3737120947845,1012.5155477719484
10.4,78.11100580199215,1014.2610717983641
12.3,81.92466303309799,1015.5996943751302
11.9,77.20212143702022,1016.4789649650793
11.2,79.46267909654799,1015.4543386679957
8.5,75.68820489644014,1014.3578171150521
12.0,92.18196897725721,1017.5662690900027
12.4,82.58949581401554,1013.5115365123673
12.9,78.98347860575709,1013.3048642601386
10.1,82.95503675836449,1009.8627170295197
15.0,82.26064103141493,1014.414888636955
13.6,81.38870383559093,1015.0433251946845
12.4,85.26979651856722,1015.873774557129
13.6,86.1660696184464,1013.4748275631921
16.1,80.15976812346739,1018.4715557220721
19.5,80.5411199047914,1015.7641065895073
14.2,80.90710536099232,1011.5980503723165
9.3,69.70914985110846,1014.2709127990007
10.1,73.71345587963532,1013.4951741546936
7.4,87.48872769604203,1016.0608556301871
8.6,89.01845864793486,1013.5422293455829
7.8,79.28205146445038,1011.7408044019578
9.1,83.55800773553935,1014.106951405101
13.0,82.89387784167745,1012.5829070978159
16.5,97.30888261535208,1010.3388166793858
12.9,86.66368892474081,1011.9722013132304
6.9,79.09208455901567,1013.6639690406008
6.9,74.81439039411381,1012.2690187599759
8.7,71.77488445474256,1016.0570262887076
10.0,80.9341039940343,1010.8699531320023
10.8,76.13939281199903,1012.0048979698007
7.5,71.98897553148234,1011.3853207636555
6.3,75.46126206264634,1013.65777444703
11.9,74.23510241894859,1016.3682815588206
13.8,88.28215156082261,1013.7359610445745
11.8,83.67318006532294,1013.2053591334476
11.0,78.87864642947336,1016.0635399599045
10.1,85.9468048882734,1018.1433688278728
8.5,78.41760261484013,1014.2240870843079
5.5,72.92317794361944,1009.4128345472598
7.6,85.05927764292711,1010.87256273867
8.7,80.14754732953433,1014.5345976267073
10.8,72.47145014153924,1014.2999380965616
11.2,76.56607887492954,1009.3005907965281
9.1,72.49524533616847,1014.493439132962
3.7,68.65044157168698,1014.4750910454613
4.6,80.14203883607729,1010.5469439197034
6.6,85.22062152832198,1016.6088331792911
13.2,69.758834437952,1014.0152966444838
15.2,79.72047068304543,1014.8876293511445
7.6,71.8822553248577,1012.296302404576
8.4,72.6056503129951,1016.8500583262662
6.0,71.34115757067107,1018.0171361062179
8.3,70.18114050216288,1013.8203749365966
8.6,74.53786457946036,1016.4962387929125
11.1,70.37094144582161,1011.3650204086211
12.1,75.80476546969159,1013.7582272991318
12.9,74.08451442230984,1011.8132639065351
14.0,73.08070507607076,1013.4040867018279
12.5,69.15396693799553,1011.8379059777127
11.5,70.32095207028765,1013.0335880425863
7.0,75.79155706852559,1014.7153626718376
7.1,74.24583371552363,1010.1275245154842
9.0,66.93706011644832,1010.9880072688752
3.1,70.84211567408832,1012.3865535736664
2.5,73.6801257703362,1014.3978664471164
0.0,60.77110746456235,1016.5479689139885
1.6,71.84717667155935,1012.3604279098989
2.6,65.70688798558837,1013.0504598923386
5.7,72.18011250497311,1012.3916146660387
2.3,64.5155097587614,1011.9352284776617
4.5,59.429748836519494,1013.537192264216
8.2,60.736562410874406,1012.4920326993066
6.9,68.5326709819532,1014.9509094650674
7.3,69.346782191245,1012.9810796606454
6.0,62.94055774087822,1014.5457256129121
7.3,70.58721871750365,1015.5458617221858
7.6,58.81701317356604,1014.8925034370861
8.0,66.54291088516544,1011.9366257877181
8.0,60.48536263464831,1014.3152830592003
6.8,62.70693287990656,1014.7770266556719
7.3,65.96741170352495,1012.9966778738082
6.2,60.87139097898854,1016.3123710324696
6.9,63.05255398859375,1013.0716762695387
8.9,70.06760427623232,1012.4262369018433
4.0,60.831524602702665,1011.9844090296031
1.3,67.01342409984058,1013.657594962065
0.8,56.744645880470685,1014.5181995621316
4.3,65.39975595983019,1012.8324762256979
7.3,70.21557272610573,1015.4713177143998
7.7,50.38604300853244,1017.3051820462398
9.0,58.67596845426382,1011.8487434966477
4.2,64.24172941421931,1014.6146549038548
1.6,59.47691303020857,1015.9445082636403
2.6,62.2035894100093,1012.0521993709989
3.4,57.14370526903082,1010.721381852702
3.9,60.35250430826831,1014.4120158606994
7.0,59.4173482518819,1014.2026537703896
7.8,65.85118078561862,1012.082651215644
5.3,60.441369282150944,1014.3590584527057
2.4,59.93483318701561,1013.8464267493947
2.8,55.92565162272022,1012.8416554989319
4.0,55.44598495316096,1014.4100866946892
7.5,56.08106880213157,1012.8444651777097
7.8,59.936929059369085,1014.5514722598863
5.6,55.081619804795515,1008.2903036070019
3.3,57.838456001912185,1012.2830341895572
5.0,66.77089058861496,1013.397618552834
3.7,60.15517991707652,1010.9146158140783
3.9,53.876572515595065,1012.7054134461673
5.2,61.44145606868843,1012.0542537934741
0.2,52.065366752253674,1013.109799741997
0.8,43.70723651671908,1010.444419795588
0.9,48.551398793173774,1010.4222837346593
3.5,44.433794129535144,1010.9363009738144
6.6,52.32815801765022,1011.3181862634668
9.5,54.4379325680266,1011.1978284505709
9.0,62.31038109977266,1013.283880201869
3.5,54.14751768058744,1016.9163645300338
4.5,51.30449059232741,1014.9388983605471
5.7,56.47665220460244,1010.0698589382761
5.6,40.946189589559786,1015.801305858267
7.1,53.174882594150205,1014.6836189894385
9.7,56.0688717652722,1013.2546786339419
8.3,44.24223258801598,1011.1879417197645
9.1,57.217522448169674,1016.6822537160139
2.8,51.63788107661759,1011.1995649887106
2.2,47.45875168710112,1012.4438435888604
4.5,52.872124118090696,1016.5847957314882
3.8,60.63801892139874,1013.8278859437547
3.8,49.91362621990628,1014.6458688095561
6.2,50.448621676539986,1013.3130991690139
11.5,47.69750345534854,1013.2684680071242
10.2,45.21552182261238,1013.7688112851466
7.9,52.890584860905285,1016.077882616508
9.0,44.416453797799555,1013.5337410795845
9.5,48.89655387798443,1014.8067505173977
6.0,45.19624462431781,1010.7455182797056
8.2,50.169274576687286,1014.4735227598077
9.2,49.39663835766979,1014.1940665001896
4.3,51.69416152168002,1013.4871376205957
6.6,44.17876697644862,1015.7437275559355
9.4,45.706185101792855,1016.500365865985
13.2,42.69284497535247,1015.792681729558
6.6,43.82076149626069,1013.6722556582479
5.1,47.40882161880996,1013.7566011871926
12.1,50.491946057946414,1014.1004342997892
11.2,41.705516112996314,1015.4597037667202
8.5,49.918430721793136,1011.4509343829891
4.6,51.36742828179574,1010.0114911043316
7.0,46.94009051779846,1015.6343184923093
14.2,55.50546938858692,1010.715369342507
12.7,41.766072819273916,1009.5199050639665
7.6,38.21028306937289,1016.360283074113
4.0,34.643556206401314,1011.9952412199345
10.0,52.046095183259474,1010.1118613294684
10.5,47.771584345350725,1015.7175022803775
5.0,42.960930192857866,1013.1310870682814
4.5,44.383057352663705,1012.5759120834332
8.2,37.94543870270931,1013.0156616124139
4.3,54.87666737010957,1013.1553169299932
9.8,44.25443342683525,1014.1940806345672
5.8,43.22115961499328,1012.1664550117544
5.0,46.01435449873387,1013.6699041798228
8.5,45.367419280458655,1013.4137642391735
9.0,44.064197325112815,1008.6354862817807
3.6,37.800396091535596,1010.266440835376
6.7,44.62372188644967,1011.2850164341706
6.7,51.575766176007846,1012.8762486742551
10.1,49.477689478837,1014.3414807977832
15.0,51.607177472715705,1017.4040245220925
8.9,39.78155765665262,1010.9778044331481
5.7,36.671764871754625,1013.8160859610376
4.2,40.61879154036592,1014.248971049767
4.0,41.42009353376476,1015.2115423439853
5.3,46.81199465506696,1012.8381837236896
6.3,33.024125156451646,1013.9514362075611
8.5,49.5254703651177,1013.9084364928391
11.5,41.64482347407305,1014.8376701131042
7.7,39.50348839010197,1014.5094544521038
9.2,36.84630012199436,1007.5378825681809
7.8,33.32737348535214,1012.8256168236121
6.3,45.398258717781445,1013.8518046647738
6.3,41.635664331867424,1010.0264299150477
8.6,35.27186247601949,1016.3309646269608
6.1,34.74479137356835,1012.5006466793222
13.2,40.965706568855715,1015.8914384831498
9.9,50.34010730151749,1011.3066093732458
4.7,39.6733348176865,1012.9957008997029
5.8,33.69778585807705,1013.396008828213
14.9,41.83290477570018,1012.6933083935941
10.7,40.89202411828679,1011.8985644733215
8.6,28.391122744753012,1014.3301092697608
9.4,41.80987576089551,1013.9756003206377
5.7,40.23833848677176,1012.6230335359437
10.9,45.971555555782444,1015.6344140531687
13.1,52.2386511932722,1014.5847973523498
10.4,48.1558582413317,1012.7780979102
8.2,40.813547429472315,1010.4498978298451
9.8,37.026092057408476,1015.4696884411758
7.5,55.0520002631522,1013.5121744272309
5.8,42.23349657845711,1011.486918073154
9.8,42.90494996587358,1010.0757301473378
7.9,42.438244281462254,1016.6057148830232
8.7,43.81849606483316,1013.7942588494034
10.0,42.48107678154237,1011.8657025580021
10.6,40.57494551311796,1013.0034091672231
8.0,40.31487164605597,1009.6010326249149
10.2,43.456807856440335,1015.4622158068986
15.1,42.020316599969576,1014.128427417605
13.9,41.07549480195124,1015.3534947161119
9.2,44.37953377879322,1009.9738671544216
9.0,42.685487055230325,1014.1079648216373
13.2,52.47861484895033,1012.903004392976
7.0,30.627316831308235,1014.4304075154383
